DT	WEBCT_KODS	KOMP_KODS	USR	IP	APJ
16-SEP-2006	2DAT2017	HTM-F	251688	8304	285
16-SEP-2006	2DAT2017	HTM-F	251688	8304	1043
16-SEP-2006	2DAT2017	CIT_K	251688	8304	1043
16-SEP-2006	2DAT2017	SATR	251688	8304	1276
16-SEP-2006	2DAT2017	HTM-F	251688	8304	11642
16-SEP-2006	2DAT2017	SATR	251688	8304	5979
16-SEP-2006	2DAT2017	SATR	251688	8304	5028
16-SEP-2006	2DAT2017	CIT_K	251688	8304	5028
16-SEP-2006	2DAT2017	SATR	251688	8304	11898
16-SEP-2006	2DAT2017	K_SAK	251688	8304	8869
16-SEP-2006	2DAT2017	GRAF-F	251688	8304	8869
16-SEP-2006	2DAT2017	SATR	251688	8304	11898
16-SEP-2006	2DAT2017	SATR	251688	8304	11898
16-SEP-2006	2DAT2017	HTM-F	251688	8304	11641
16-SEP-2006	2DAT2017	HTM-F	251688	8304	11641
16-SEP-2006	2DAT2017	SATR	251688	8304	8561
16-SEP-2006	2DAT2017	K_SAK	251688	8304	45584
16-SEP-2006	2DAT2017	K_SAK	251688	8304	8869
16-SEP-2006	2DAT2017	GRAF-F	251688	8304	2414
16-SEP-2006	2DAT2017	K_SAK	251688	8304	3185
16-SEP-2006	2DAT2017	K_SAK	251688	8304	3185
16-SEP-2006	2DAT2017	SH_B	251688	8304	3157
16-SEP-2006	2DAT2017	K_SAK	251688	8304	3185
16-SEP-2006	2DAT2017	K_SAK	251688	8304	8869
16-SEP-2006	2DAT2017	GRAF-F	251688	8304	8869
16-SEP-2006	2DAT2017	SATR	251688	8304	11898
16-SEP-2006	2DAT2017	HTM-F	251688	8304	11642
16-SEP-2006	2DAT2017	SATR	251688	8304	5979
16-SEP-2006	2DAT2017	SATR	251688	8304	5028
16-SEP-2006	2DAT2017	CIT_K	251688	8304	1381
16-SEP-2006	2DAT2017	HTM-F	251688	8304	11621
16-SEP-2006	2DAT2017	SATR	251688	8304	2676
16-SEP-2006	2DAT2017	SATR	251688	8304	5073
16-SEP-2006	2DAT2017	CIT_K	251688	8304	1381
16-SEP-2006	2DAT2017	HTM-F	319582	3417	11642
16-SEP-2006	2DAT2017	SATR	319582	3417	5979
16-SEP-2006	2DAT2017	CIT_K	319582	3417	1381
16-SEP-2006	2DAT2017	SATR	319582	3417	5028
16-SEP-2006	2DAT2017	K_SAK	319582	3417	45586
16-SEP-2006	2DAT2017	K_SAK	319582	3417	8869
16-SEP-2006	2DAT2017	GRAF-F	319582	3417	8869
16-SEP-2006	2DAT2017	SATR	319582	3417	11898
16-SEP-2006	2DAT2017	HTM-F	319582	3417	11622
16-SEP-2006	2DAT2017	SATR	319582	3417	4670
16-SEP-2006	2DAT2017	CIT_K	319582	3417	1381
16-SEP-2006	2DAT2017	SATR	319582	3417	4596
16-SEP-2006	2DAT2017	HTM-F	319582	3417	285
16-SEP-2006	2DAT2017	HTM-F	319582	3417	4721
16-SEP-2006	2DAT2017	SATR	319582	3417	1276
16-SEP-2006	2DAT2017	P_B	319428	7594	2597
16-SEP-2006	2DAT2017	K_SAK	315833	1118	45545
16-SEP-2006	2DAT2017	K_SAK	315833	1118	8869
16-SEP-2006	2DAT2017	GRAF-F	315833	1118	2414
16-SEP-2006	2DAT2017	K_SAK	315833	1118	3185
16-SEP-2006	2DAT2017	SH_B	315833	1118	3130
16-SEP-2006	2DAT2017	SH_B	315833	1118	827
16-SEP-2006	2DAT2017	SH_B	315833	1118	551
16-SEP-2006	2DAT2017	SH_B	315833	1118	12156
16-SEP-2006	2DAT2017	SH_B	315833	1118	3132
16-SEP-2006	2DAT2017	K_SAK	315833	1118	3185
16-SEP-2006	2DAT2017	PR_B	315833	1118	1109
16-SEP-2006	2DAT2017	PR_B	315833	1118	1183
16-SEP-2006	2DAT2017	PR_B	315833	1118	728
16-SEP-2006	2DAT2017	K_SAK	315833	1118	3185
16-SEP-2006	2DAT2017	P_B	315833	1118	3260
16-SEP-2006	2DAT2017	K_SAK	315833	1118	3185
16-SEP-2006	2DAT2017	K_SAK	315833	1118	8869
16-SEP-2006	2DAT2017	K_SAK	315833	1118	2146
16-SEP-2006	2DAT2017	K_SAK	315833	1118	8869
16-SEP-2006	2DAT2017	SATR	315833	1118	11898
16-SEP-2006	2DAT2017	HTM-F	315833	1118	11642
16-SEP-2006	2DAT2017	SATR	315833	1118	5979
16-SEP-2006	2DAT2017	SATR	315833	1118	5028
16-SEP-2006	2DAT2017	CIT_K	315833	1118	1381
16-SEP-2006	2DAT2017	SATR	315833	1118	11898
16-SEP-2006	2DAT2017	K_SAK	315833	1118	8869
16-SEP-2006	2DAT2017	B_B	317282	7072	46044
16-SEP-2006	2DAT2017	B_B	317282	7072	5293
16-SEP-2006	2DAT2017	B_B	317282	7072	16726
16-SEP-2006	2DAT2017	B_B	317282	7072	19727
16-SEP-2006	2DAT2017	B_B	317282	7072	4401
16-SEP-2006	2DAT2017	B_B	317282	7072	4707
16-SEP-2006	2DAT2017	B_B	317282	7072	4751
16-SEP-2006	2DAT2017	B_B	317282	7072	4655
16-SEP-2006	2DAT2017	B_B	317282	7072	18792
16-SEP-2006	2DAT2017	B_B	317282	7072	4566
16-SEP-2006	2DAT2017	B_B	317282	7072	5002
16-SEP-2006	2DAT2017	B_B	317282	7072	18025
16-SEP-2006	2DAT2017	B_B	317282	7072	4529
16-SEP-2006	2DAT2017	B_B	317282	7072	4678
16-SEP-2006	2DAT2017	B_B	317282	7072	4654
16-SEP-2006	2DAT2017	B_B	317282	7072	16131
16-SEP-2006	2DAT2017	B_B	317282	7072	4698
16-SEP-2006	2DAT2017	B_B	317282	7072	4933
16-SEP-2006	2DAT2017	CAL	317282	7072	45978
16-SEP-2006	2DAT2017	CAL	317282	7072	33291
16-SEP-2006	2DAT2017	K_SAK	319428	7594	45545
16-SEP-2006	2DAT2017	K_SAK	319428	7594	8873
16-SEP-2006	2DAT2017	GRAF-F	319428	7594	2414
16-SEP-2006	2DAT2017	SH_B	319428	7594	3160
16-SEP-2006	2DAT2017	SH_B	319428	7594	827
16-SEP-2006	2DAT2017	SH_B	319428	7594	551
16-SEP-2006	2DAT2017	SH_B	319428	7594	12156
16-SEP-2006	2DAT2022	B_B	45642	8734	44791
16-SEP-2006	2DAT2022	B_B	45642	8734	5289
16-SEP-2006	2DAT2022	K_SAK	45642	8734	7161
16-SEP-2006	2DAT2022	SATR	45642	8734	20611
16-SEP-2006	2DAT3005	K_SAK	248793	19698	45495
16-SEP-2006	2DAT3005	K_SAK	248793	19698	11401
16-SEP-2006	2DAT3005	S_B	248793	19698	2623
16-SEP-2006	2DAT3005	K_SAK	248793	19698	11401
16-SEP-2006	2DAT3005	SATR	248793	19698	20063
16-SEP-2006	2DAT3005	TSK	248793	19698	637
16-SEP-2006	2DAT3005	TSK	248793	19698	2456
16-SEP-2006	2DAT3005	TSK	248793	19698	925
16-SEP-2006	2DAT3005	DB_B	248793	19698	901
16-SEP-2006	2DAT3005	PR_B	248793	19698	1107
16-SEP-2006	2DAT3005	PR_B	248793	19698	728
16-SEP-2006	2DAT3005	PR_B	248793	19698	1183
16-SEP-2006	2DAT3005	P_B	248793	19698	3331
16-SEP-2006	2DAT3005	B_B	248793	19698	5297
16-SEP-2006	2DAT3005	M_B	248793	19698	5475
16-SEP-2006	2DAT3005	M_B	248793	19698	4634
16-SEP-2006	2DAT3005	M_B	248793	19698	5695
16-SEP-2006	2DAT3005	CAL	248793	19698	33091
16-SEP-2006	2DAT3005	GL_B	248793	19698	774
16-SEP-2006	2DAT3005	SATR	248793	19698	20063
16-SEP-2006	2DAT3005	K_SAK	250763	3650	45495
16-SEP-2006	2DAT3005	K_SAK	250763	3650	11397
16-SEP-2006	2DAT3024	K_SAK	247899	11843	45470
16-SEP-2006	2DAT3024	K_SAK	247899	11843	2375
16-SEP-2006	2DAT3024	K_SAK	250763	3650	45470
16-SEP-2006	2DAT3024	K_SAK	250763	3650	2375
16-SEP-2006	2DAT3024	B_B	250763	3650	45928
16-SEP-2006	2DAT3024	B_B	250763	3650	5293
16-SEP-2006	2DAT3024	B_B	250763	3650	18886
16-SEP-2006	2DAT3024	B_B	250763	3650	20409
16-SEP-2006	2DAT3024	B_B	250763	3650	23461
16-SEP-2006	2DAT3024	B_B	250763	3650	25705
16-SEP-2006	2DAT3024	B_B	250763	3650	4876
16-SEP-2006	2DAT3024	K_SAK	250763	3650	2375
16-SEP-2006	2DAT4018	M_B	45642	8734	45455
16-SEP-2006	2DAT4018	M_B	45642	8734	5475
16-SEP-2006	2DAT4018	M_B	45642	8734	5695
16-SEP-2006	2DAT4018	M_B	45642	8734	4626
16-SEP-2006	2DAT4018	M_B	45642	8734	16120
16-SEP-2006	2DAT4018	M_B	45642	8734	6476
16-SEP-2006	2DAT4018	K_SAK	45642	8734	12291
16-SEP-2006	2DAT4018	HTM-F	45642	8734	1430
16-SEP-2006	2DAT4018	K_SAK	45642	8734	12291
16-SEP-2006	2DAT4018	K_SAK	129397	13780	45015
16-SEP-2006	2DAT4018	K_SAK	129397	13780	12295
16-SEP-2006	2DAT4018	M_B	129397	13780	5475
16-SEP-2006	2DAT4018	M_B	129397	13780	5695
16-SEP-2006	2DAT4018	M_B	129397	13780	4620
16-SEP-2006	2DAT4018	M_B	129397	13780	16139
16-SEP-2006	2DAT4018	M_B	129397	13780	6473
16-SEP-2006	2DAT4018	M_B	215916	20419	355
16-SEP-2006	2DAT4018	M_B	215916	20419	11254
16-SEP-2006	2DAT4018	M_B	215916	20419	16154
16-SEP-2006	2DAT4018	M_B	215916	20419	5593
16-SEP-2006	2DAT4018	K_SAK	215916	20419	45017
16-SEP-2006	2DAT4018	K_SAK	215916	20419	12291
16-SEP-2006	2DAT4018	SATR	215916	20419	1326
16-SEP-2006	2DAT4018	K_SAK	215916	20419	45017
16-SEP-2006	2DAT4018	K_SAK	215916	20419	12291
16-SEP-2006	2DAT4018	M_B	215916	20419	5475
16-SEP-2006	2DAT4018	M_B	215916	20419	5697
16-SEP-2006	2DAT4018	M_B	215916	20419	4634
16-SEP-2006	2DAT4018	M_B	215916	20419	11243
16-SEP-2006	2DAT4018	M_B	215916	20419	15330
16-SEP-2006	2DAT4018	M_B	215916	20419	10440
16-SEP-2006	2DAT4018	K_SAK	215916	20419	45015
16-SEP-2006	2DAT4018	K_SAK	215916	20419	12291
16-SEP-2006	2DAT4018	K_SAK	215916	20419	45017
16-SEP-2006	2DAT4018	K_SAK	215916	20419	12291
16-SEP-2006	2DAT4018	M_B	215916	20419	10440
16-SEP-2006	2DAT4018	M_B	249255	342	45455
16-SEP-2006	2DAT4018	M_B	249255	342	5475
16-SEP-2006	2DAT4018	M_B	249255	342	5697
16-SEP-2006	2DAT4018	M_B	249255	342	4626
16-SEP-2006	2DAT4018	M_B	249255	342	16906
16-SEP-2006	2DAT4018	M_B	249255	342	6526
16-SEP-2006	2DAT4018	M_B	247899	11843	45455
16-SEP-2006	2DAT4018	M_B	247899	11843	5475
16-SEP-2006	2DAT4018	M_B	247899	11843	5697
16-SEP-2006	2DAT4018	M_B	247899	11843	4632
16-SEP-2006	2DAT4018	M_B	247899	11843	16915
16-SEP-2006	2DAT4018	M_B	247899	11843	6545
16-SEP-2006	2DAT4018	K_SAK	247899	11843	45017
16-SEP-2006	2DAT4018	K_SAK	247899	11843	12291
16-SEP-2006	2DAT4018	M_B	247899	11843	5475
16-SEP-2006	2DAT4018	M_B	247899	11843	4634
16-SEP-2006	2DAT4018	M_B	247899	11843	5697
16-SEP-2006	2DAT4018	M_B	247899	11843	16883
16-SEP-2006	2DAT4018	M_B	247899	11843	6545
16-SEP-2006	2DAT4018	K_SAK	248793	19698	45015
16-SEP-2006	2DAT4018	K_SAK	248793	19698	12299
16-SEP-2006	2DAT4018	M_B	248793	19698	5475
16-SEP-2006	2DAT4018	M_B	248793	19698	5697
16-SEP-2006	2DAT4018	M_B	248793	19698	4632
16-SEP-2006	2DAT4018	M_B	248793	19698	16159
16-SEP-2006	2DAT4018	M_B	248793	19698	6519
16-SEP-2006	2DAT4018	DB_B	248793	19698	901
16-SEP-2006	2DAT4018	TSK	248793	19698	637
16-SEP-2006	2DAT4018	TSK	248793	19698	2353
16-SEP-2006	2DAT4018	TSK	248793	19698	822
16-SEP-2006	2DAT4018	DB_B	248793	19698	901
16-SEP-2006	2DAT4018	PR_B	248793	19698	1107
16-SEP-2006	2DAT4018	PR_B	248793	19698	1183
16-SEP-2006	2DAT4018	PR_B	248793	19698	728
16-SEP-2006	2DAT4018	HTM-F	248793	19698	286
16-SEP-2006	2DAT4018	HTM-F	248793	19698	4038
16-SEP-2006	2DAT4018	SATR	248793	19698	1276
16-SEP-2006	2DAT4018	SATR	248793	19698	1326
16-SEP-2006	2DAT4018	S_B	248793	19698	2788
16-SEP-2006	2DAT4018	SATR	248793	19698	1326
16-SEP-2006	2DAT4018	HTM-F	248793	19698	11623
16-SEP-2006	2DAT4018	SATR	248793	19698	24450
16-SEP-2006	2DAT4018	SATR	248793	19698	4111
16-SEP-2006	2DAT4018	M_B	249004	4230	6474
16-SEP-2006	2DAT4018	K_SAK	249004	4230	12291
16-SEP-2006	2DAT4018	M_B	249004	4230	45453
16-SEP-2006	2DAT4018	M_B	249004	4230	5475
16-SEP-2006	2DAT4018	M_B	249004	4230	4626
16-SEP-2006	2DAT4018	M_B	249004	4230	5697
16-SEP-2006	2DAT4018	M_B	249004	4230	16133
16-SEP-2006	2DAT4018	M_B	249775	2463	45414
16-SEP-2006	2DAT4018	M_B	249775	2463	5475
16-SEP-2006	2DAT4018	M_B	249775	2463	5695
16-SEP-2006	2DAT4018	M_B	249775	2463	4626
16-SEP-2006	2DAT4018	M_B	249775	2463	16083
16-SEP-2006	2DAT4018	M_B	249775	2463	6454
16-SEP-2006	2DAT4018	K_SAK	249866	11875	45015
16-SEP-2006	2DAT4018	K_SAK	249866	11875	12291
16-SEP-2006	2DAT4018	HTM-F	249866	11875	1430
16-SEP-2006	2DAT4018	HTM-F	249866	11875	8982
16-SEP-2006	2DAT4018	HTM-F	249866	11875	1643
16-SEP-2006	2DAT4018	HTM-F	249866	11875	924
16-SEP-2006	2DAT4018	HTM-F	249866	11875	4094
16-SEP-2006	2DAT4018	K_SAK	250946	3621	45017
16-SEP-2006	2DAT4018	K_SAK	250946	3621	12295
16-SEP-2006	2DAT4018	M_B	250946	3621	5475
16-SEP-2006	2DAT4018	M_B	250946	3621	5697
16-SEP-2006	2DAT4018	M_B	250946	3621	4632
16-SEP-2006	2DAT4018	M_B	250946	3621	16159
16-SEP-2006	2DAT4018	M_B	250946	3621	6544
16-SEP-2006	2DAT4020	K_SAK	217078	11964	45013
16-SEP-2006	2DAT4020	K_SAK	217078	11964	7121
16-SEP-2006	2DAT4024	K_SAK	216495	1152	44774
16-SEP-2006	2DAT4024	K_SAK	216495	1152	7009
16-SEP-2006	2DAT4024	S_B	216495	1152	3039
16-SEP-2006	2DAT4024	SATR	216495	1152	5436
16-SEP-2006	2DAT4024	K_SAK	216367	6933	44774
16-SEP-2006	2DAT4024	K_SAK	216367	6933	7009
16-SEP-2006	2DAT4024	SATR	216367	6933	5436
16-SEP-2006	2DAT4024	PDF-F	216367	6933	11652
16-SEP-2006	2DAT4024	SATR	216367	6933	371
16-SEP-2006	2DAT4024	PDF-F	216367	6933	347871
16-SEP-2006	2DAT4024	SATR	216367	6933	4782
16-SEP-2006	2DAT4024	PDF-F	216367	6933	137799
16-SEP-2006	2DAT4024	PDF-F	216367	6933	1995
16-SEP-2006	2DAT4024	PDF-F	216367	6933	87021
16-SEP-2006	2DAT4024	PDF-F	216367	6933	56940
16-SEP-2006	2DAT4024	PDF-F	216367	6933	2963
16-SEP-2006	2DAT4024	SATR	216367	6933	5436
16-SEP-2006	2DAT4024	PDF-F	216367	6933	11698
16-SEP-2006	2DAT4024	SATR	216367	6933	371
16-SEP-2006	2DAT4024	PDF-F	216367	6933	327563
16-SEP-2006	2DAT4024	PDF-F	216367	6933	148260
16-SEP-2006	2DAT4024	PDF-F	216367	6933	1935
16-SEP-2006	2DAT4024	PDF-F	216367	6933	66451
16-SEP-2006	2DAT4024	SATR	216367	6933	5304
16-SEP-2006	2DAT4024	PDF-F	216367	6933	68054
16-SEP-2006	2DAT4024	PDF-F	216367	6933	2968
16-SEP-2006	2DAT4024	K_SAK	216367	6933	7009
16-SEP-2006	2DAT4024	K_SAK	216495	1152	44774
16-SEP-2006	2DAT4024	K_SAK	216495	1152	7009
16-SEP-2006	2DAT4024	S_B	216495	1152	3039
16-SEP-2006	2DAT4024	SATR	216495	1152	5436
16-SEP-2006	2DAT4024	K_SAK	216367	6933	44774
16-SEP-2006	2DAT4024	K_SAK	216367	6933	7009
16-SEP-2006	2DAT4024	SATR	216367	6933	5436
16-SEP-2006	2DAT4024	PDF-F	216367	6933	11652
16-SEP-2006	2DAT4024	SATR	216367	6933	371
16-SEP-2006	2DAT4024	PDF-F	216367	6933	347871
16-SEP-2006	2DAT4024	SATR	216367	6933	4782
16-SEP-2006	2DAT4024	PDF-F	216367	6933	137799
16-SEP-2006	2DAT4024	PDF-F	216367	6933	1995
16-SEP-2006	2DAT4024	PDF-F	216367	6933	87021
16-SEP-2006	2DAT4024	PDF-F	216367	6933	56940
16-SEP-2006	2DAT4024	PDF-F	216367	6933	2963
16-SEP-2006	2DAT4024	SATR	216367	6933	5436
16-SEP-2006	2DAT4024	PDF-F	216367	6933	11698
16-SEP-2006	2DAT4024	SATR	216367	6933	371
16-SEP-2006	2DAT4024	PDF-F	216367	6933	327563
16-SEP-2006	2DAT4024	PDF-F	216367	6933	148260
16-SEP-2006	2DAT4024	PDF-F	216367	6933	1935
16-SEP-2006	2DAT4024	PDF-F	216367	6933	66451
16-SEP-2006	2DAT4024	SATR	216367	6933	5304
16-SEP-2006	2DAT4024	PDF-F	216367	6933	68054
16-SEP-2006	2DAT4024	PDF-F	216367	6933	2968
16-SEP-2006	2DAT4024	K_SAK	216367	6933	7009
16-SEP-2006	2DAT4025	SATR	216367	6933	2050
16-SEP-2006	2DAT4025	K_SAK	216367	6933	44971
16-SEP-2006	2DAT4025	K_SAK	216367	6933	7122
16-SEP-2006	2DAT4025	K_SAK	216495	1152	44971
16-SEP-2006	2DAT4025	K_SAK	216495	1152	7122
16-SEP-2006	2DAT4025	SATR	216495	1152	2050
16-SEP-2006	2DAT4025	HTM-F	216495	1152	11631
16-SEP-2006	2DAT4025	SATR	216495	1152	5418
16-SEP-2006	2DAT4025	SATR	216495	1152	4768
16-SEP-2006	2DAT4025	K_SAK	216495	1152	44928
16-SEP-2006	2DAT4025	K_SAK	216495	1152	7122
16-SEP-2006	2DAT4025	SATR	216495	1152	2050
16-SEP-2006	2DAT4025	HTM-F	216495	1152	11631
16-SEP-2006	2DAT4025	SATR	216495	1152	5418
16-SEP-2006	2DAT4025	SATR	216495	1152	4768
16-SEP-2006	2DAT4025	SATR	216495	1152	2050
16-SEP-2006	2DAT4025	HTM-F	216495	1152	11682
16-SEP-2006	2DAT4025	SATR	216495	1152	15893
16-SEP-2006	2DAT4025	SATR	216495	1152	4669
16-SEP-2006	2DAT4025	K_SAK	217078	11964	44971
16-SEP-2006	2DAT4025	K_SAK	217078	11964	7122
16-SEP-2006	2DAT4025	K_SAK	217078	11964	44971
16-SEP-2006	2DAT4025	K_SAK	217078	11964	7122
16-SEP-2006	2DAT4025	SATR	217078	11964	2050
16-SEP-2006	2DAT4025	HTM-F	217078	11964	11631
16-SEP-2006	2DAT4025	SATR	217078	11964	5418
16-SEP-2006	2DAT4025	SATR	217078	11964	4768
16-SEP-2006	2DAT4025	K_SAK	217078	11964	44969
16-SEP-2006	2DAT4025	K_SAK	217078	11964	7122
16-SEP-2006	2DAT4029	K_SAK	216495	1152	44126
16-SEP-2006	2DAT4029	K_SAK	216495	1152	5091
16-SEP-2006	2DAT4036	K_SAK	216495	1152	44983
16-SEP-2006	2DAT4036	K_SAK	216495	1152	7122
16-SEP-2006	2DAT4036	SATR	216495	1152	10246
16-SEP-2006	2DAT4036	PDF-F	216495	1152	704
16-SEP-2006	2DAT4036	PDF-F	216495	1152	704
16-SEP-2006	2DAT4038	K_SAK	216367	6933	15229
16-SEP-2006	2DAT4038	K_SAK	216367	6933	43657
16-SEP-2006	2DAT4038	K_SAK	216367	6933	5060
16-SEP-2006	2DAT4038	SATR	216367	6933	15449
16-SEP-2006	2DAT4038	PDF-F	216367	6933	11652
16-SEP-2006	2DAT4038	SATR	216367	6933	7024
16-SEP-2006	2DAT4038	SATR	216367	6933	371
16-SEP-2006	2DAT4038	PDF-F	216367	6933	61327
16-SEP-2006	2DAT4038	SATR	216367	6933	15449
16-SEP-2006	2DAT4038	PDF-F	216367	6933	11708
16-SEP-2006	2DAT4038	SATR	216367	6933	371
16-SEP-2006	2DAT4038	PDF-F	216367	6933	73717
16-SEP-2006	2DAT4038	PDF-F	216367	6933	24784
16-SEP-2006	2DAT4038	SATR	216367	6933	7154
16-SEP-2006	2DAT4036	K_SAK	216367	6933	44983
16-SEP-2006	2DAT4036	K_SAK	216367	6933	7122
16-SEP-2006	2DAT4036	SATR	216367	6933	10246
16-SEP-2006	2DAT4036	SATR	216367	6933	10246
16-SEP-2006	2DAT4036	PDF-F	216367	6933	704
16-SEP-2006	2DAT4036	SATR	216367	6933	10246
16-SEP-2006	2DAT5009	DB_B	127671	8135	3933
16-SEP-2006	2DAT5009	K_SAK	127671	8135	44591
16-SEP-2006	2DAT5009	K_SAK	127671	8135	5793
16-SEP-2006	2DAT5009	S_B	177374	14134	5631
16-SEP-2006	2DAT5009	S_B	177374	14134	5631
16-SEP-2006	2DAT5009	SATR	177374	14134	33502
16-SEP-2006	2DAT5009	CAL	177374	14134	33091
16-SEP-2006	2DAT5009	M_B	177374	14134	5475
16-SEP-2006	2DAT5009	M_B	177374	14134	5695
16-SEP-2006	2DAT5009	M_B	177374	14134	4634
16-SEP-2006	2DAT5009	B_B	177374	14134	5293
16-SEP-2006	2DAT5009	WH_B	177374	14134	353
16-SEP-2006	2DAT5009	WH_B	177374	14134	191
16-SEP-2006	2DAT5009	WH_B	177374	14134	391
16-SEP-2006	2DAT5009	WH_B	177374	14134	1331
16-SEP-2006	2DAT5009	WH_B	177374	14134	1357
16-SEP-2006	2DAT5009	DB_B	177374	14134	3933
16-SEP-2006	2DAT5009	K_SAK	177374	14134	44550
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	DB_B	177374	14134	3933
16-SEP-2006	2DAT5009	DB_B	177374	14134	45270
16-SEP-2006	2DAT5009	K_SAK	177374	14134	44546
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	DB_B	177374	14134	3931
16-SEP-2006	2DAT5009	DB_B	177374	14134	7414
16-SEP-2006	2DAT5009	DB_B	177374	14134	2522
16-SEP-2006	2DAT5009	DB_B	177374	14134	7415
16-SEP-2006	2DAT5009	K_SAK	177374	14134	44550
16-SEP-2006	2DAT5009	DB_B	177374	14134	3244
16-SEP-2006	2DAT5009	B_B	177374	14134	31718
16-SEP-2006	2DAT5009	B_B	177374	14134	8734
16-SEP-2006	2DAT5009	B_B	177374	14134	6775
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	S_B	177374	14134	5631
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	CAL	177374	14134	33087
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	B_B	177374	14134	5293
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	B_B	177374	14134	5293
16-SEP-2006	2DAT5009	K_SAK	177374	14134	44550
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	B_B	177374	14134	5293
16-SEP-2006	2DAT5009	B_B	177374	14134	29558
16-SEP-2006	2DAT5009	K_SAK	177374	14134	44550
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	DB_B	177374	14134	3933
16-SEP-2006	2DAT5009	DB_B	177374	14134	7415
16-SEP-2006	2DAT5009	DB_B	177374	14134	3931
16-SEP-2006	2DAT5009	DB_B	177374	14134	7414
16-SEP-2006	2DAT5009	K_SAK	177374	14134	44548
16-SEP-2006	2DAT5009	K_SAK	177374	14134	5785
16-SEP-2006	2DAT5009	DB_B	177580	11877	45270
16-SEP-2006	2DAT5009	DB_B	177580	11877	3242
16-SEP-2006	2DAT5009	DB_B	177580	11877	7414
16-SEP-2006	2DAT5009	DB_B	177580	11877	3242
16-SEP-2006	2DAT5009	DB_B	177580	11877	7414
16-SEP-2006	2DAT5009	K_SAK	177580	11877	5785
16-SEP-2006	2DAT5009	DB_B	177580	11877	3931
16-SEP-2006	2DAT5009	DB_B	177580	11877	7415
16-SEP-2006	2DAT5009	K_SAK	177580	11877	44550
16-SEP-2006	2DAT5010	K_SAK	177439	11773	44954
16-SEP-2006	2DAT5010	K_SAK	177439	11773	9847
16-SEP-2006	2DAT5010	DOC-F	177439	11773	107008
16-SEP-2006	2DAT5009	K_SAK	177439	11773	44548
16-SEP-2006	2DAT5009	K_SAK	177439	11773	5785
16-SEP-2006	2DAT5009	DB_B	177439	11773	3933
16-SEP-2006	2DAT5009	DB_B	177439	11773	7415
16-SEP-2006	2DAT5009	K_SAK	177439	11773	44548
16-SEP-2006	2DAT5009	K_SAK	177439	11773	5785
16-SEP-2006	2DAT5009	DB_B	177439	11773	3933
16-SEP-2006	2DAT5009	K_SAK	177580	11877	5785
16-SEP-2006	2DAT5009	DB_B	177580	11877	3933
16-SEP-2006	2DAT5009	DB_B	177580	11877	7415
16-SEP-2006	2DAT5009	K_SAK	177580	11877	44548
16-SEP-2006	2DAT5009	K_SAK	177580	11877	5785
16-SEP-2006	2DAT5009	SATR	177580	11877	33502
16-SEP-2006	2DAT5010	K_SAK	177374	14134	44946
16-SEP-2006	2DAT5010	K_SAK	177374	14134	9847
16-SEP-2006	2DAT5010	S_B	177374	14134	3378
16-SEP-2006	2DAT5010	K_SAK	178093	13741	592
16-SEP-2006	2DAT5010	K_SAK	178093	13741	9847
16-SEP-2006	2DAT5010	SATR	178093	13741	823
16-SEP-2006	2DAT5010	K_SAK	178093	13741	9847
16-SEP-2006	2DAT5010	S_B	178093	13741	3378
16-SEP-2006	2DAT5010	K_SAK	178093	13741	9847
16-SEP-2006	2DAT5010	GL_B	178093	13741	774
16-SEP-2006	2DAT5010	K_SAK	178093	13741	9847
16-SEP-2006	2DAT5010	B_B	178093	13741	5289
16-SEP-2006	2DAT5010	K_SAK	178093	13741	9847
16-SEP-2006	2DAT5010	DOC-F	178093	13741	107008
16-SEP-2006	2DAT5010	S_B	178093	13741	3378
16-SEP-2006	2DAT5010	K_SAK	178093	13741	44995
16-SEP-2006	2DAT5010	K_SAK	178093	13741	9847
16-SEP-2006	2DAT5010	K_SAK	177611	11627	44995
16-SEP-2006	2DAT5010	K_SAK	177611	11627	9847
16-SEP-2006	2DAT5017	DB_B	125311	3448	34142
16-SEP-2006	2DAT5017	DB_B	125311	3448	8839
16-SEP-2006	2DAT5017	DB_B	125311	3448	6742
16-SEP-2006	2DAT5017	DB_B	125311	3448	45153
16-SEP-2006	2DAT5017	DB_B	125311	3448	8841
16-SEP-2006	2DAT5017	K_SAK	125311	3448	44441
16-SEP-2006	2DAT5017	K_SAK	125311	3448	7091
16-SEP-2006	2DAT5017	DB_B	125311	3448	45155
16-SEP-2006	2DAT5017	DB_B	125311	3448	8843
16-SEP-2006	2DAT5017	DB_B	125311	3448	6747
16-SEP-2006	2DAT5017	DB_B	125311	3448	8839
